date,5. adjusted close
2022-12-30,32.9039
2022-11-30,37.378
2022-10-31,35.5906
2022-09-30,29.8234
2022-08-31,32.9741
2022-07-29,33.1703
2022-06-30,30.5411
2022-05-31,36.2886
2022-04-29,34.8058
2022-03-31,40.2101
2022-02-28,42.905
2022-01-31,44.7882
2021-12-31,43.1865
2021-11-30,42.9661
2021-10-29,46.1642
2021-09-30,41.0144
2021-08-31,40.1326
2021-07-30,36.874
2021-06-30,39.6328
2021-05-28,40.579
2021-04-30,38.7984
2021-03-31,37.037
2021-02-26,33.064
2021-01-29,28.244
2020-12-31,28.8727
