date,AAPL,BAC,BRK.B,HON,JNJ,JPM,MRK,MSFT,NVDA,RTX,UNH,UPS
2022-12-15,136.120330034659,31.5626609314743,301.91,207.872121397603,176.248273278851,129.145837917125,108.886918291551,248.382863703704,169.490887858492,97.9493322686895,525.795346984718,179.621728615484
2022-12-16,134.135865149905,31.4931177692079,300.0,208.63807600102,174.44100606736,128.341778511184,108.459832869081,244.073743703704,165.681542160398,97.8001557041621,521.829561885796,176.638110696316
2022-12-19,132.001817484893,31.8507683180065,300.03,208.309809742413,174.252335314512,129.106131279795,108.698206128134,239.844422222222,162.512086553323,97.004547360016,521.729919044114,176.866094789807
2022-12-20,131.932012187439,31.9799199050727,302.0,210.378881917878,174.44100606736,129.731510817748,108.966376044568,241.191022222222,160.822376781728,97.6410340353329,518.352026711113,172.108165882162
2022-12-21,135.073250572854,32.4667220409374,307.82,213.969915837796,176.436944031699,131.190729739641,110.356886722377,243.814398518519,164.981662373347,99.2123605150215,525.655847006364,175.131433208895
2022-12-22,131.862206889985,32.1786146544052,302.69,211.194573833206,175.791491456166,129.701730839751,110.486005571031,237.590114074074,153.363657908295,97.9692224772932,525.207454218797,174.070811556566
2022-12-23,131.659472361809,32.2580925541382,306.49,212.746377964805,176.238343239227,130.317183718372,111.101803156917,238.128754074074,152.033886312897,98.7548857171374,529.412382137755,175.458540821295
2022-12-27,129.832255355726,32.317700978938,305.55,213.761019127773,176.18869304111,130.773810047671,111.360040854225,236.363211851852,141.185749613601,99.1129094720032,530.089953461189,175.379242006168
2022-12-28,125.848323194922,32.5561346781371,303.43,211.075204284621,175.424079990094,131.488529519619,110.327090064995,233.939331851852,140.335895586467,98.5957640483082,526.562596865665,172.08834117838
2022-12-29,129.412894075641,32.9237199644023,309.06,213.621754654425,176.317783556216,132.242955628896,110.068852367688,240.403011851852,146.004921861583,99.7792314602256,527.98748950171,174.209584483038
2022-12-30,129.732407431896,32.903850489469,308.9,213.174118847233,175.414149950471,133.116501650165,110.197971216342,239.216008888889,146.114902970977,100.365992614033,528.286418026754,172.316325271871
