date,5. adjusted close
2022-12-30,109.4545
2022-11-30,110.4865
2022-10-31,109.085
2022-09-30,85.9508
2022-08-31,94.1019
2022-07-29,94.5284
2022-06-30,83.5181
2022-05-31,93.6214
2022-04-29,82.2986
2022-03-31,79.7307
2022-02-28,75.705
2022-01-31,72.5224
2021-12-31,58.4208
2021-11-30,57.1319
2021-10-29,60.7199
2021-09-30,55.3986
2021-08-31,51.3487
2021-07-30,53.411
2021-06-30,58.523
2021-05-28,54.1532
2021-04-30,52.3464
2021-03-31,51.0569
2021-02-26,49.7217
2021-01-29,40.3138
2020-12-31,37.0592
