date,0
2020-01-03,1.0
2020-01-10,1.0053566150504316
2020-01-17,1.0250567793215295
2020-01-24,1.0053594058932662
2020-01-31,0.9788482137023848
2020-02-07,1.0126461079092235
2020-02-14,1.0309374224998018
2020-02-21,1.0212281299386916
2020-02-28,0.903658544913455
2020-03-06,0.9141208895196652
2020-03-13,0.8608032051410537
2020-03-20,0.7271733255370029
2020-03-27,0.802216156624204
2020-04-03,0.7919148099637334
2020-04-09,0.8985391011821126
2020-04-17,0.9219220359323627
2020-04-24,0.9036028297476345
2020-05-01,0.8906326070775478
2020-05-08,0.90597462952617
2020-05-15,0.8850644039988158
2020-05-22,0.9202808584306464
2020-05-29,0.9574552121570215
2020-06-05,1.0206921156854902
2020-06-12,0.9592159621959091
2020-06-19,0.9766214897894961
2020-06-26,0.9449415895442522
2020-07-02,0.9793644644080642
2020-07-10,0.9946234586521746
2020-07-17,1.0161983300381836
2020-07-24,1.0095276282015633
2020-07-31,1.0405674535225005
2020-08-07,1.0909406120019096
2020-08-14,1.1146672283578012
2020-08-21,1.1167948298387376
2020-08-28,1.1559690138368333
2020-09-04,1.1372568405498753
2020-09-11,1.1099062866047718
2020-09-18,1.1100830041811753
2020-09-25,1.0948601779547704
2020-10-02,1.1101134519630946
2020-10-09,1.1502484648895521
2020-10-16,1.1495810806845055
2020-10-23,1.1470907416797198
2020-10-30,1.0688255149599644
2020-11-06,1.1557919272986312
2020-11-13,1.2038317036510078
2020-11-20,1.1942880667354938
2020-11-27,1.225125926648747
2020-12-04,1.2462359848180897
2020-12-11,1.2340981097499502
2020-12-18,1.2369799260439385
2020-12-24,1.2501850140774662
2020-12-31,1.266554581822527
2021-01-08,1.2806289552171315
2021-01-15,1.267649036535251
2021-01-22,1.2762023514149416
2021-01-29,1.2379011616788422
2021-02-05,1.2865865421656562
2021-02-12,1.3083251321696665
2021-02-19,1.3075490323558245
2021-02-26,1.2799844832352096
2021-03-05,1.3010545388674963
2021-03-12,1.3356206373549047
2021-03-19,1.3302433473892603
2021-03-26,1.3524387020763051
2021-04-01,1.3627716537004158
2021-04-09,1.4011220730738196
2021-04-16,1.4267315073882307
2021-04-23,1.424839161282655
2021-04-30,1.4366194470562141
2021-05-07,1.4826919606203173
2021-05-14,1.4738555983600434
2021-05-21,1.47391781321516
2021-05-28,1.4920144630990417
2021-06-04,1.5064284477328873
2021-06-11,1.4951709105007223
2021-06-18,1.4630774545255627
2021-06-25,1.5037044311527497
2021-07-02,1.5393064847089823
2021-07-09,1.5415585503159723
2021-07-16,1.5190610032912355
2021-07-23,1.5381131156265302
2021-07-30,1.5258487035408457
2021-08-06,1.5467589122968468
2021-08-13,1.5625130681403843
2021-08-20,1.5676913378787545
2021-08-27,1.5848306007425415
2021-09-03,1.585908697788969
2021-09-10,1.54525532753392
2021-09-17,1.5395524789157566
2021-09-24,1.5552272894334267
2021-10-01,1.5441641949393912
2021-10-08,1.5700236628724817
2021-10-15,1.598089811758595
2021-10-22,1.6386382246305622
2021-10-29,1.6818235285626733
2021-11-05,1.698548769658716
2021-11-12,1.7031284034421397
2021-11-19,1.6926979351040374
2021-11-26,1.6633235559055144
2021-12-03,1.6344388415598954
2021-12-10,1.6949718138314294
2021-12-17,1.6685447930238941
2021-12-23,1.6998208927439755
2021-12-31,1.7154780339931177
2022-01-07,1.7366473822462902
2022-01-14,1.7208582144410733
2022-01-21,1.630818532330185
2022-01-28,1.656702409677991
2022-02-04,1.696584723112761
2022-02-11,1.6732293392558135
2022-02-18,1.6436977679870182
2022-02-25,1.6626941147712322
2022-03-04,1.6427171884136544
2022-03-11,1.6039024403564057
2022-03-18,1.7083563396350023
2022-03-25,1.7514835027305353
2022-04-01,1.7241033563401484
2022-04-08,1.6956371329363644
2022-04-14,1.654483637713941
2022-04-22,1.6197487696712387
2022-04-29,1.5834137833573996
2022-05-06,1.588685382753305
2022-05-13,1.5441813599295922
2022-05-20,1.5105550895801516
2022-05-27,1.6115186889803115
2022-06-03,1.5855027852401171
2022-06-10,1.5044257815872386
2022-06-17,1.4394131893099202
2022-06-24,1.5270045807795376
2022-07-01,1.498689226111243
2022-07-08,1.5215252449161056
2022-07-15,1.5158038180733708
2022-07-22,1.5448173505685618
2022-07-29,1.5939682996638715
2022-08-05,1.5944646389520079
2022-08-12,1.6420310166214913
2022-08-19,1.63128795633252
2022-08-26,1.567101381902302
2022-09-02,1.5027564791627448
2022-09-09,1.5420518531070657
2022-09-16,1.4804660210354286
2022-09-23,1.4291516839972358
2022-09-30,1.3916028050632305
2022-10-07,1.4030636256958804
2022-10-14,1.414424443699521
2022-10-21,1.4994463710104229
2022-10-28,1.573919476628024
2022-11-04,1.5493727287196215
2022-11-11,1.62034655386586
2022-11-18,1.6272833874442556
2022-11-25,1.6603036837153646
2022-12-02,1.6763364298075059
2022-12-09,1.624567517536228
2022-12-16,1.6016297100790038
2022-12-23,1.6027098839956087
2022-12-30,1.6008183873492228
